primitive_instance,display_name,count,time,eval_direct
"/phylanx/variable$14$I_i/9$46$16","variable/I_i(46, 16)",700,2089143,1
"/phylanx/variable$15$I_u/9$47$16","variable/I_u(47, 16)",20000,24607674,1
"/phylanx/variable$16$k/9$48$16","variable/k(48, 16)",3,3439,1
"/phylanx/variable$17$i/9$49$16","variable/i(49, 16)",100001,47029667,1
"/phylanx/variable$18$u/9$50$16","variable/u(50, 16)",3501,2614808,1
"/phylanx/variable$19$XtX/9$52$16","variable/XtX(52, 16)",20000,27168886,1
"/phylanx/variable$2$num_users/9$30$16","variable/num_users(30, 16)",707,1187737,1
"/phylanx/variable$20$YtY/9$53$16","variable/YtY(53, 16)",700,2167056,1
"/phylanx/variable$21$A/9$54$16","variable/A(54, 16)",20700,12162611,1
"/phylanx/variable$22$b/9$55$16","variable/b(55, 16)",20700,18514907,1
"/phylanx/variable$3$num_items/9$31$16","variable/num_items(31, 16)",20007,19739124,1
"/phylanx/variable$4$conf/9$32$16","variable/conf(32, 16)",20700,15828311,1
"/phylanx/variable$5$conf_u/9$34$16","variable/conf_u(34, 16)",1400,3184943,1
"/phylanx/variable$6$conf_i/9$35$16","variable/conf_i(35, 16)",40000,43266152,1
"/phylanx/variable$7$c_u/9$37$16","variable/c_u(37, 16)",1400,2259177,1
"/phylanx/variable$8$c_i/9$38$16","variable/c_i(38, 16)",40000,32646940,1
"/phylanx/variable$9$p_u/9$39$16","variable/p_u(39, 16)",700,2327783,1
"/phylanx/while$0/9$56$9","while(56, 9)",1,1699046230990,-1
"/phylanx/while$1/9$64$17","while(64, 17)",1,1553591630563,-1
"/phylanx/while$2/9$77$17","while(77, 17)",1,145428555237,-1

